"year","country","sex","edu","age","n","prev","source","alln"
"2011","Bulgaria","f","2","From 60 to 64 years",144039,0.492828548944469,"EUROSTATcensus",NA
"2011","Bulgaria","f","2","From 65 to 69 years",86712,0.37236865837005,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 25 to 29 years",91266,0.3875874838622,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 30 to 34 years",104310,0.405529918085367,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 35 to 39 years",97543,0.369254472634217,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 40 to 44 years",80751,0.323204386719766,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 45 to 49 years",68239,0.278963763613173,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 50 to 54 years",74494,0.286139001774589,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 55 to 59 years",73749,0.270608740322166,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 60 to 64 years",59705,0.204280288774079,"EUROSTATcensus",NA
"2011","Bulgaria","f","3","From 65 to 69 years",45355,0.194768665240954,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 25 to 29 years",56898,0.222591700050075,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 30 to 34 years",62284,0.225074622550826,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 35 to 39 years",59172,0.210449194437529,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 40 to 44 years",50169,0.190056408138834,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 45 to 49 years",48790,0.194339111592633,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 50 to 54 years",54515,0.21252665598478,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 55 to 59 years",67171,0.267297261805752,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 60 to 64 years",78022,0.313706726709823,"EUROSTATcensus",NA
"2011","Bulgaria","m","1","From 65 to 69 years",75429,0.413162435297018,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 25 to 29 years",139278,0.54487199549324,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 30 to 34 years",151286,0.546699623454247,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 35 to 39 years",161285,0.573620941067681,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 40 to 44 years",157986,0.598502096837129,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 45 to 49 years",150753,0.60047559110318,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 50 to 54 years",150190,0.585515517974028,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 55 to 59 years",133448,0.531036980146997,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 60 to 64 years",124938,0.50234409553295,"EUROSTATcensus",NA
"2011","Bulgaria","m","2","From 65 to 69 years",74374,0.40738367156903,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 25 to 29 years",59440,0.232536304456685,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 30 to 34 years",63156,0.228225753994926,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 35 to 39 years",60713,0.21592986449479,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 40 to 44 years",55814,0.211441495024037,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 45 to 49 years",51513,0.205185297304187,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 50 to 54 years",51804,0.201957826041192,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 55 to 59 years",50678,0.201665758047251,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 60 to 64 years",45750,0.183949177757227,"EUROSTATcensus",NA
"2011","Bulgaria","m","3","From 65 to 69 years",32762,0.179453893133952,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 25 to 29 years",7665,0.0541401498831025,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 30 to 34 years",13417,0.0928312957081872,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 35 to 39 years",20914,0.148658350215019,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 40 to 44 years",27788,0.194019117041257,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 45 to 49 years",35551,0.229387928920778,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 50 to 54 years",47744,0.294010062257912,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 55 to 59 years",59008,0.37372144426922,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 60 to 64 years",62841,0.434257717211784,"EUROSTATcensus",NA
"2011","Croatia","f","1","From 65 to 69 years",62460,0.555308593680542,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 25 to 29 years",86231,0.609074920361358,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 30 to 34 years",85111,0.588877126706381,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 35 to 39 years",82460,0.586132139176174,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 40 to 44 years",85534,0.597208548906251,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 45 to 49 years",90431,0.583493566994877,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 50 to 54 years",86685,0.533810787676505,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 55 to 59 years",73240,0.463858435776127,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 60 to 64 years",58400,0.403568541002978,"EUROSTATcensus",NA
"2011","Croatia","f","2","From 65 to 69 years",35364,0.314408150927292,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 25 to 29 years",47681,0.336784929755539,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 30 to 34 years",46003,0.318291577585431,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 35 to 39 years",37311,0.265209510608807,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 40 to 44 years",29901,0.208772334052492,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 45 to 49 years",29000,0.187118504084345,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 50 to 54 years",27960,0.172179150065583,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 55 to 59 years",25645,0.162420119954653,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 60 to 64 years",23468,0.162173741785238,"EUROSTATcensus",NA
"2011","Croatia","f","3","From 65 to 69 years",14654,0.130283255392166,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 25 to 29 years",10505,0.0713257560326449,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 30 to 34 years",15790,0.105375554739898,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 35 to 39 years",20969,0.145786114548716,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 40 to 44 years",22676,0.158092515773695,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 45 to 49 years",25889,0.170049394393211,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 50 to 54 years",29997,0.190199920108044,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 55 to 59 years",34059,0.221884181655907,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 60 to 64 years",30097,0.235805225839307,"EUROSTATcensus",NA
"2011","Croatia","m","1","From 65 to 69 years",24950,0.279768112041803,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 25 to 29 years",107445,0.729518882144458,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 30 to 34 years",102692,0.685321498882178,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 35 to 39 years",95392,0.66320897701517,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 40 to 44 years",97443,0.679353017046049,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 45 to 49 years",101485,0.666594414229789,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 50 to 54 years",99375,0.630100245382435,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 55 to 59 years",92974,0.605697756988645,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 60 to 64 years",71999,0.564100756062209,"EUROSTATcensus",NA
"2011","Croatia","m","2","From 65 to 69 years",46131,0.517273858781579,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 25 to 29 years",29332,0.199155361822898,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 30 to 34 years",31363,0.209302946377924,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 35 to 39 years",27473,0.191004908436114,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 40 to 44 years",23316,0.162554467180256,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 45 to 49 years",24870,0.163356191377,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 50 to 54 years",28341,0.17969983450952,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 55 to 59 years",26466,0.172418061355449,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 60 to 64 years",25539,0.200094018098484,"EUROSTATcensus",NA
"2011","Croatia","m","3","From 65 to 69 years",18100,0.202958029176618,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 25 to 29 years",3119,0.12449606833513,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 30 to 34 years",4118,0.161890160003145,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 35 to 39 years",5979,0.224554946293097,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 40 to 44 years",8191,0.308430922167413,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 45 to 49 years",10005,0.440186545822517,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 50 to 54 years",11913,0.558273583579362,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 55 to 59 years",11261,0.650135673459962,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 60 to 64 years",11348,0.748450072549796,"EUROSTATcensus",NA
"2001","Cyprus","f","1","From 65 to 69 years",10255,0.823827120822622,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 25 to 29 years",9684,0.386540534067776,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 30 to 34 years",11158,0.438652356803082,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 35 to 39 years",11803,0.443288514985353,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 40 to 44 years",10441,0.393154347253078,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 45 to 49 years",7453,0.327907079061991,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 50 to 54 years",5990,0.28070668728619,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 55 to 59 years",3954,0.228277813059292,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 60 to 64 years",2567,0.169304841049993,"EUROSTATcensus",NA
"2001","Cyprus","f","2","From 65 to 69 years",1532,0.123071979434447,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 25 to 29 years",12250,0.488963397597094,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 30 to 34 years",10161,0.399457483193773,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 35 to 39 years",8844,0.33215653872155,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 40 to 44 years",7925,0.298414730579508,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 45 to 49 years",5271,0.231906375115491,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 50 to 54 years",3436,0.161019729134449,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 55 to 59 years",2106,0.121586513480746,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 60 to 64 years",1247,0.0822450864002111,"EUROSTATcensus",NA
"2001","Cyprus","f","3","From 65 to 69 years",661,0.0531008997429306,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 25 to 29 years",3659,0.159350230816131,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 30 to 34 years",4004,0.177702822652228,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 35 to 39 years",5337,0.216502373128879,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 40 to 44 years",7041,0.276421168341709,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 45 to 49 years",8301,0.367593658666194,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 50 to 54 years",9419,0.450777698013879,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 55 to 59 years",8676,0.516213482477539,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 60 to 64 years",8429,0.56941160575559,"EUROSTATcensus",NA
"2001","Cyprus","m","1","From 65 to 69 years",7677,0.657727895819054,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 25 to 29 years",10809,0.470734256597857,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 30 to 34 years",10330,0.45845908041896,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 35 to 39 years",11253,0.456492637215529,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 40 to 44 years",10303,0.404483354271357,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 45 to 49 years",7523,0.333141440085023,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 50 to 54 years",5969,0.28566642737497,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 55 to 59 years",4513,0.268519069435354,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 60 to 64 years",3593,0.242721070053368,"EUROSTATcensus",NA
"2001","Cyprus","m","2","From 65 to 69 years",2406,0.206134338588074,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 25 to 29 years",8494,0.369915512586012,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 30 to 34 years",8198,0.363838096928812,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 35 to 39 years",8061,0.327004989655592,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 40 to 44 years",8128,0.319095477386935,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 45 to 49 years",6758,0.299264901248782,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 50 to 54 years",5507,0.263555874611151,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 55 to 59 years",3618,0.215267448087107,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 60 to 64 years",2781,0.187867324191042,"EUROSTATcensus",NA
"2001","Cyprus","m","3","From 65 to 69 years",1589,0.136137765592872,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 25 to 29 years",4102,0.112785262579049,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 30 to 34 years",4893,0.137656491770995,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 35 to 39 years",5623,0.169158569236786,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 40 to 44 years",6119,0.191613953779671,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 45 to 49 years",6827,0.229656541191509,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 50 to 54 years",8679,0.307907900805336,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 55 to 59 years",10144,0.427872448118778,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 60 to 64 years",12379,0.544850352112676,"EUROSTATcensus",NA
"2011","Cyprus","f","1","From 65 to 69 years",11774,0.636535654430448,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 25 to 29 years",11517,0.316662084135276,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 30 to 34 years",13678,0.384807989871993,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 35 to 39 years",14441,0.434433380463885,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 40 to 44 years",15623,0.489227782300996,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 45 to 49 years",14613,0.491573317186396,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 50 to 54 years",12103,0.429382339376308,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 55 to 59 years",8614,0.363337270119791,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 60 to 64 years",7096,0.312323943661972,"EUROSTATcensus",NA
"2011","Cyprus","f","2","From 65 to 69 years",4754,0.25701465102449,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 25 to 29 years",20751,0.570552653285675,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 30 to 34 years",16974,0.477535518357012,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 35 to 39 years",13177,0.396408050299329,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 40 to 44 years",10192,0.319158263919334,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 45 to 49 years",8287,0.278770141622094,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 50 to 54 years",7405,0.262709759818356,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 55 to 59 years",4950,0.208790281761431,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 60 to 64 years",3245,0.142825704225352,"EUROSTATcensus",NA
"2011","Cyprus","f","3","From 65 to 69 years",1969,0.106449694545061,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 25 to 29 years",4928,0.136332199075995,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 30 to 34 years",4843,0.152463403116638,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 35 to 39 years",4079,0.152560122676441,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 40 to 44 years",4440,0.169323468842956,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 45 to 49 years",5266,0.198657009204768,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 50 to 54 years",7173,0.265509327805745,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 55 to 59 years",8239,0.351328301564965,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 60 to 64 years",9354,0.429161314002569,"EUROSTATcensus",NA
"2011","Cyprus","m","1","From 65 to 69 years",8693,0.498166189111748,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 25 to 29 years",16280,0.45038315766177,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 30 to 34 years",14112,0.444262553124508,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 35 to 39 years",12610,0.471631073044844,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 40 to 44 years",12971,0.49466097170315,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 45 to 49 years",12979,0.489625773351441,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 50 to 54 years",11906,0.440701806336985,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 55 to 59 years",8697,0.370858385569912,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 60 to 64 years",7040,0.322995044962378,"EUROSTATcensus",NA
"2011","Cyprus","m","2","From 65 to 69 years",5208,0.298452722063037,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 25 to 29 years",14939,0.413284643262235,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 30 to 34 years",12810,0.403274043758854,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 35 to 39 years",10048,0.375808804278715,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 40 to 44 years",8811,0.336015559453894,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 45 to 49 years",8263,0.311717217443791,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 50 to 54 years",7937,0.29378886585727,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 55 to 59 years",6515,0.277813312865123,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 60 to 64 years",5402,0.247843641035052,"EUROSTATcensus",NA
"2011","Cyprus","m","3","From 65 to 69 years",3549,0.203381088825215,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 25 to 29 years",27200,0.06544565604458,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 30 to 34 years",24826,0.0750740125859196,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 35 to 39 years",33901,0.101786770512131,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 40 to 44 years",52644,0.159580466216011,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 45 to 49 years",91932,0.235435121658894,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 50 to 54 years",91102,0.223847187720372,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 55 to 59 years",100889,0.30748154604802,"EUROSTATcensus",NA
"2001","Czechia","f","1","From 60 to 64 years",97328,0.388898212302111,"EUROSTATcensus",NA
