"Country"	"Period"	"Sex"	"Education"	"AgeGrp"	"mx"	"ax"	"qx"	"px"	"lx"	"dx"	"Lx"	"Tx"	"ex"
"Sweden"	"2011-2015"	"Female"	"Middle"	"60-64"	0.00550500856350226	2.5	0.027151371486156	0.972848628513844	95997.2246889408	2606.45630916941	473469.982671781	2482625.19894132	25.8614267963032
"Sweden"	"2011-2015"	"Female"	"Middle"	"65-69"	0.00898043479545468	2.5	0.0439162073850604	0.95608379261494	93390.7683797714	4101.36835201619	456700.421018816	2009155.21626954	21.5134241973399
"Sweden"	"2011-2015"	"Female"	"Middle"	"70-74"	0.0144423805567277	2.5	0.0696954811297386	0.930304518870261	89289.4000277552	6223.06769472008	430889.330901976	1552454.79525072	17.386775975291
"Sweden"	"2011-2015"	"Female"	"Middle"	"75-79"	0.0252407562663572	2.5	0.118712780439828	0.881287219560172	83066.3323330351	9861.03527219339	390679.073484692	1121565.46434874	13.5020462905728
"Sweden"	"2011-2015"	"Female"	"Middle"	"80-84"	0.0483954839107711	2.5	0.215860710677459	0.784139289322541	73205.2970608417	15802.1474489078	326521.116681939	730886.390864052	9.98406427142293
"Sweden"	"2011-2015"	"Female"	"Middle"	"85-89"	0.0938864928714666	2.5	0.380194616482053	0.619805383517947	57403.1496119339	21824.3684515711	232454.826930742	404365.274182113	7.04430465777172
"Sweden"	"2011-2015"	"Female"	"Middle"	"90+"	0.206961134295339	4.83182508351048	1	0	35578.7811603628	35578.7811603628	171910.447251371	171910.447251371	4.83182508351048
"Sweden"	"2011-2015"	"Female"	"High"	"30-34"	0.000124441759858164	2.5	0.000622015287598203	0.999377984712402	1e+05	62.2015287598188	499844.4961781	5673846.2302302	56.738462302302
"Sweden"	"2011-2015"	"Female"	"High"	"35-39"	0.00030055693060736	2.5	0.00150165632000089	0.998498343679999	99937.7984712402	150.07222668131	499313.811789498	5174001.7340521	51.7722204531158
"Sweden"	"2011-2015"	"Female"	"High"	"40-44"	0.000415074134709302	2.5	0.00207321932425381	0.997926780675746	99787.7262445589	206.881842373579	498421.42661686	4674687.92226261	46.8463216689187
"Sweden"	"2011-2015"	"Female"	"High"	"45-49"	0.000754510623717245	2.5	0.00376545043769043	0.99623454956231	99580.8444021853	374.966734139787	496966.805175577	4176266.49564575	41.938452327023
"Sweden"	"2011-2015"	"Female"	"High"	"50-54"	0.00135767565927133	2.5	0.00676541519751033	0.99323458480249	99205.8776680455	671.168952457738	494351.465959083	3679299.69047017	37.0875171608434
"Sweden"	"2011-2015"	"Female"	"High"	"55-59"	0.00215195744556383	2.5	0.0107022104740352	0.989297789525965	98534.7087155878	1054.53919167197	490037.195598759	3184948.22451109	32.323109958179
"Sweden"	"2011-2015"	"Female"	"High"	"60-64"	0.00343585163807856	2.5	0.0170329514549979	0.982967048545002	97480.1695239158	1660.37499532584	483249.910131264	2694911.02891233	27.6457359694184
"Sweden"	"2011-2015"	"Female"	"High"	"65-69"	0.00601804140107129	2.5	0.0296442068451169	0.970355793154883	95819.79452859	2840.5018088621	471997.718120795	2211661.11878106	23.0814638004798
"Sweden"	"2011-2015"	"Female"	"High"	"70-74"	0.0103682974446605	2.5	0.050531668792269	0.949468331207731	92979.2927197279	4698.39882425271	453150.466538007	1739663.40066027	18.7102240700435
"Sweden"	"2011-2015"	"Female"	"High"	"75-79"	0.0184701202752622	2.5	0.088274499804731	0.911725500195269	88280.8938954752	7792.95175093762	421922.090100032	1286512.93412226	14.5729486568803
"Sweden"	"2011-2015"	"Female"	"High"	"80-84"	0.0390246528151577	2.5	0.177778867609916	0.822221132390084	80487.9421445375	14309.0552107083	366667.072695917	864590.844022229	10.7418679243858
"Sweden"	"2011-2015"	"Female"	"High"	"85-89"	0.0814621409921671	2.5	0.338394793926247	0.661605206073753	66178.8869338292	22394.5908062416	274907.957653542	497923.771326312	7.52390670795317
"Sweden"	"2011-2015"	"Female"	"High"	"90+"	0.196328212813788	5.09351145038168	1	0	43784.2961275876	43784.2961275876	223015.81367277	223015.81367277	5.09351145038168
"Sweden"	"2011-2015"	"Female"	"Low"	"30-34"	0.000347016555082895	2.5	0.00173357882403577	0.998266421175964	1e+05	173.357882403579	499566.605293991	5231693.36656244	52.3169336656244
"Sweden"	"2011-2015"	"Female"	"Low"	"35-39"	0.000930674772687708	2.5	0.00464257205171625	0.995357427948284	99826.6421175964	463.452378711838	497974.579641202	4732126.76126845	47.4034452215068
"Sweden"	"2011-2015"	"Female"	"Low"	"40-44"	0.00141347819856438	2.5	0.00704250492488536	0.992957495075115	99363.1897388846	699.765753088417	495066.534311702	4234152.18162724	42.6128850407694
"Sweden"	"2011-2015"	"Female"	"Low"	"45-49"	0.00241909851793429	2.5	0.0120227818552527	0.987977218144747	98663.4239857962	1186.20882367353	490351.597869797	3739085.64731554	37.8973838152407
"Sweden"	"2011-2015"	"Female"	"Low"	"50-54"	0.00355260201975874	2.5	0.0176066366663387	0.982393363333661	97477.2151621226	1716.24591060601	483095.461034098	3248734.04944575	33.3281376990766
"Sweden"	"2011-2015"	"Female"	"Low"	"55-59"	0.00518130218187499	2.5	0.025575228442053	0.974424771557947	95760.9692515166	2449.10866443996	472682.074596483	2765638.58841165	28.8806453195736
"Sweden"	"2011-2015"	"Female"	"Low"	"60-64"	0.00751234598693071	2.5	0.036869292726516	0.963130707273484	93311.8605870767	3440.34230284077	457958.447178281	2292956.51381516	24.5730446203613
"Sweden"	"2011-2015"	"Female"	"Low"	"65-69"	0.0115603070528524	2.5	0.05617794940253	0.94382205059747	89871.5182842359	5048.79760690036	436735.597403929	1834998.06663688	20.4180156479982
"Sweden"	"2011-2015"	"Female"	"Low"	"70-74"	0.0175418003821036	2.5	0.0840241641246486	0.915975835875351	84822.7206773355	7127.15820369167	406295.707877448	1398262.46923295	16.4845274717363
"Sweden"	"2011-2015"	"Female"	"Low"	"75-79"	0.0290745332186409	2.5	0.135522064199627	0.864477935800373	77695.5624736439	10529.4630055793	362154.154854271	991966.761355505	12.7673541419049
"Sweden"	"2011-2015"	"Female"	"Low"	"80-84"	0.0537399537262543	2.5	0.236875564009407	0.763124435990593	67166.0994680645	15910.0076938097	296055.478105798	629812.606501234	9.37694181274724
"Sweden"	"2011-2015"	"Female"	"Low"	"85-89"	0.104255477117066	2.5	0.413502606706887	0.586497393293113	51256.0917742549	21194.5275582618	203294.13997562	333757.128395436	6.51156022322944
"Sweden"	"2011-2015"	"Female"	"Low"	"90+"	0.230422164784837	4.33986027747712	1	0	30061.564215993	30061.564215993	130462.988419816	130462.988419816	4.33986027747712
"Sweden"	"2011-2015"	"Male"	"Middle"	"30-34"	0.000353551279268654	2.5	0.00176619529482846	0.998233804705172	1e+05	176.61952948285	499558.451176293	5119218.10987283	51.1921810987283
"Sweden"	"2011-2015"	"Male"	"Middle"	"35-39"	0.000764348547798518	2.5	0.00381445380841982	0.99618554619158	99823.3804705171	380.771673805095	498164.973168073	4619659.65869654	46.2783331612473
"Sweden"	"2011-2015"	"Male"	"Middle"	"40-44"	0.00106942699378389	2.5	0.00533287716194067	0.994667122838059	99442.6087967121	530.315217375784	495887.255940121	4121494.68552847	41.4459630072048
"Sweden"	"2011-2015"	"Male"	"Middle"	"45-49"	0.00172820258427232	2.5	0.00860383997516223	0.991396160024838	98912.2935793363	851.025545532888	492433.904032849	3625607.42958835	36.6547705890603
"Sweden"	"2011-2015"	"Male"	"Middle"	"50-54"	0.00294734252793882	2.5	0.0146289215332619	0.985371078466738	98061.2680338034	1434.53059551866	486720.01368022	3133173.5255555	31.9511830550207
"Sweden"	"2011-2015"	"Male"	"Middle"	"55-59"	0.0048003810756216	2.5	0.023717275477193	0.976282724522807	96626.7374382847	2291.72295028619	477404.379815708	2646453.51187528	27.3884183822885
"Sweden"	"2011-2015"	"Male"	"Middle"	"60-64"	0.0079769639249718	2.5	0.0391049722426916	0.960895027757308	94335.0144879985	3688.9681230671	462452.652132325	2169049.13205957	22.9930439278781
"Sweden"	"2011-2015"	"Male"	"Middle"	"65-69"	0.013407569554885	2.5	0.0648636867937417	0.935136313206258	90646.0463649314	5879.63676050589	438531.139923392	1706596.47992725	18.8270371225753
"Sweden"	"2011-2015"	"Male"	"Middle"	"70-74"	0.0219732515609414	2.5	0.104145234228279	0.895854765771721	84766.4096044255	8828.01758294315	401762.00406477	1268065.34000385	14.9595263727868
"Sweden"	"2011-2015"	"Male"	"Middle"	"75-79"	0.0379528378525088	2.5	0.173319291815117	0.826680708184883	75938.3920214824	13161.5883267421	346787.989290557	866303.335939084	11.4079757666453
"Sweden"	"2011-2015"	"Male"	"Middle"	"80-84"	0.0702805807066913	2.5	0.29888787073062	0.70111212926938	62776.8036947403	18763.2251875951	266975.955504714	519515.346648527	8.27559410598112
"Sweden"	"2011-2015"	"Male"	"Middle"	"85-89"	0.130515066175636	2.5	0.492031516150861	0.507968483849139	44013.5785071453	21656.0677640956	165927.723125487	252539.391143813	5.73776092990973
"Sweden"	"2011-2015"	"Male"	"Middle"	"90+"	0.258135090278127	3.87394057476863	1	0	22357.5107430496	22357.5107430496	86611.6680183256	86611.6680183256	3.87394057476863
"Sweden"	"2011-2015"	"Male"	"High"	"30-34"	0.000147186258690889	2.5	0.000735660595627601	0.999264339404372	1e+05	73.566059562756	499816.084851093	5375770.6163163	53.757706163163
"Sweden"	"2011-2015"	"Male"	"High"	"35-39"	0.000366419895324227	2.5	0.00183042271836897	0.998169577281631	99926.4339404372	182.907614850177	499174.900665061	4875954.53146521	48.7954421987239
"Sweden"	"2011-2015"	"Male"	"High"	"40-44"	0.000563761416168677	2.5	0.00281483983561335	0.997185160164387	99743.5263255871	280.762051245809	498015.726499821	4376779.63080015	43.8803378227603
"Sweden"	"2011-2015"	"Male"	"High"	"45-49"	0.000999456215258197	2.5	0.00498482578850025	0.9950151742115	99462.7642743413	495.804552350266	496074.309990831	3878763.90430032	38.9971456413759
"Sweden"	"2011-2015"	"Male"	"High"	"50-54"	0.00167673398289494	2.5	0.00834867365241197	0.991651326347588	98966.959721991	826.242849090297	492769.191487229	3382689.59430949	34.1799889964473
"Sweden"	"2011-2015"	"Male"	"High"	"55-59"	0.00294255515400783	2.5	0.0146053332732909	0.985394666726709	98140.7168729007	1433.37787760839	487120.139670482	2889920.40282226	29.4467015822283
"Sweden"	"2011-2015"	"Male"	"High"	"60-64"	0.00490070410359445	2.5	0.0242069428574794	0.975793057142521	96707.3389952923	2340.98902895793	477684.222404067	2402800.26315178	24.8461004936632
"Sweden"	"2011-2015"	"Male"	"High"	"65-69"	0.00876067581470876	2.5	0.0428645725142111	0.957135427485789	94366.3499663344	4044.97325103336	461719.316704088	1925116.04074772	20.4004503876065
"Sweden"	"2011-2015"	"Male"	"High"	"70-74"	0.0163717464830155	2.5	0.0786400452062535	0.921359954793746	90321.376715301	7102.87714798233	433849.690706549	1463396.72404363	16.202108263433
"Sweden"	"2011-2015"	"Male"	"High"	"75-79"	0.0298990028330426	2.5	0.139097800348489	0.860902199651511	83218.4995673187	11575.5102381157	387153.722241304	1029547.03333708	12.3716125463694
"Sweden"	"2011-2015"	"Male"	"High"	"80-84"	0.057784852298808	2.5	0.252454191127715	0.747545808872285	71642.989329203	18086.5729210754	312998.514343326	642393.311095774	8.96658999171497
"Sweden"	"2011-2015"	"Male"	"High"	"85-89"	0.115984246463611	2.5	0.449565068152872	0.550434931847128	53556.4164081275	24077.0939925434	207589.347059279	329394.796752448	6.15042638854492
"Sweden"	"2011-2015"	"Male"	"High"	"90+"	0.242019733023796	4.13189448441247	1	0	29479.3224155841	29479.3224155841	121805.449693169	121805.449693169	4.13189448441247
"Sweden"	"2011-2015"	"Male"	"Low"	"30-34"	0.00076068262997751	2.5	0.00379619390298249	0.996203806097018	1e+05	379.619390298249	499050.951524254	4888222.25043707	48.8822225043707
"Sweden"	"2011-2015"	"Male"	"Low"	"35-39"	0.00173234085678484	2.5	0.00862435348416425	0.991375646515836	99620.3806097018	859.161376605043	495953.999606996	4389171.29891282	44.0589693800605
"Sweden"	"2011-2015"	"Male"	"Low"	"40-44"	0.00210428454325529	2.5	0.0104663622057423	0.989533637794258	98761.2192330967	1033.67069237432	491221.919434548	3893217.29930582	39.4205066476248
"Sweden"	"2011-2015"	"Male"	"Low"	"45-49"	0.00293730838004124	2.5	0.0145794808222168	0.985420519177783	97727.5485407224	1424.81691975173	485075.700404233	3401995.37987127	34.8110172686229
"Sweden"	"2011-2015"	"Male"	"Low"	"50-54"	0.00443592155727621	2.5	0.0219363380987314	0.978063661901269	96302.7316209707	2112.52928066901	476232.334903181	2916919.67946704	30.2890648102017
"Sweden"	"2011-2015"	"Male"	"Low"	"55-59"	0.00684680537932998	2.5	0.0336579040995357	0.966342095900464	94190.2023403017	3170.24479748574	463025.399707794	2440687.34456386	25.9123272264121
"Sweden"	"2011-2015"	"Male"	"Low"	"60-64"	0.010615906725283	2.5	0.0517072356497162	0.948292764350284	91019.9575428159	4706.39039349354	443333.811730346	1977661.94485607	21.7277836448756
"Sweden"	"2011-2015"	"Male"	"Low"	"65-69"	0.0164231895607986	2.5	0.0788774015112853	0.921122598488715	86313.5671493224	6808.18989190838	414547.361016841	1534328.13312572	17.7762104359716
"Sweden"	"2011-2015"	"Male"	"Low"	"70-74"	0.0259277216275687	2.5	0.121747049140135	0.878252950859865	79505.377257414	9679.54507186338	373328.023607412	1119780.77210888	14.0843400878833
"Sweden"	"2011-2015"	"Male"	"Low"	"75-79"	0.0447672406990367	2.5	0.201306376021203	0.798693623978797	69825.8321855506	14056.3852299379	313988.197852908	746452.748501469	10.6902091265865
"Sweden"	"2011-2015"	"Male"	"Low"	"80-84"	0.0796052682881183	2.5	0.331961609063461	0.668038390936539	55769.4469556127	18513.3153479645	232563.946408152	432464.55064856	7.75450671032764
"Sweden"	"2011-2015"	"Male"	"Low"	"85-89"	0.144945946975952	2.5	0.531964492186043	0.468035507813957	37256.1316076482	19818.939131479	136733.310209544	199900.604240408	5.36557596332334
"Sweden"	"2011-2015"	"Male"	"Low"	"90+"	0.276047798844275	3.62256103539563	1	0	17437.1924761692	17437.1924761692	63167.2940308645	63167.2940308645	3.62256103539563
